driver,team,race_id,year,finish,momentum,adj_finish,adj_start,adj_mid,adj_best,adj_worst,adj_avg,adj_green_flag_passing_diff,adj_green_flag_passes,adj_pct_quality_passes,adj_fastest_lap,adj_pct_top_15_laps,adj_pct_laps_led,adj_rating
Todd Gilliland,Front Row Motorsports,142,2025,9,61.980000000000004,22.734616642898757,24.43749173656182,22.501106104848606,9.746672924184658,32.99508413407023,23.242002762787124,-0.3991748124658606,94.26836665996133,15.870275834225342,5.045866800546714,18.189603678903318,0.02384286680619953,55.4086164041901
Todd Gilliland,Front Row Motorsports,143,2025,22,73.23,21.66419686931012,27.75012186260246,24.361987220263984,10.53899404274257,33.606079556986664,24.45783954560397,-0.9447337191709824,92.61241578623729,13.247203293120997,1.662611951262323,15.202051023434153,0.43205311516545797,50.97465663302795
Ty Dillon,Petty GMS Motorsports,14,2022,27,53.125,18.574357685178693,24.248497667367843,18.677330911690763,10.363733440978502,29.629789657242135,22.725854432537187,-14.772016663414682,65.03401751898765,14.882487546215511,0.29398725822585164,9.596985669016547,0.05252040900626747,55.10592499825628
Ty Dillon,Petty GMS Motorsports,16,2022,31,50.085,20.548815158428773,24.797325490636283,18.43212262956298,9.91519372010262,29.974185194078036,22.47387728444308,-16.890810928053273,65.9233797520371,14.454618620052992,0.20506650145321292,11.926269563485635,0.03709927126670026,52.64957958376129
Ty Dillon,Petty GMS Motorsports,18,2022,28,46.8925,25.761560125345994,22.155222205930638,25.239072714709902,8.529152119891767,32.81198558709296,24.365863899077556,-10.191070320860216,129.2739789558599,25.25436907898748,1.4481665027228605,30.26554979409478,0.04144908305982232,53.73634447393741
Ty Dillon,Petty GMS Motorsports,19,2022,33,45.087500000000006,22.631830428967326,25.648008884676123,20.325511296112,11.553213138242443,30.22803492884048,23.506351395768014,-13.460633332404937,59.29881836915756,11.465570673596467,0.35557884939831264,9.426794488611572,0.02630216738037204,49.0930158401292
Ty Dillon,Petty GMS Motorsports,21,2022,34,45.53,21.38737305347342,30.584144955964998,21.949694042974514,9.5938104299005,33.7067573597751,23.32656580970296,-3.657822342177012,74.02946841452513,9.294940767407638,0.23160277441744564,9.61790187135978,0.03592094979161901,51.724785138053534
Ty Dillon,Petty GMS Motorsports,23,2022,17,51.332499999999996,19.818078572854922,24.084847483592547,20.145791697848022,10.273665444055483,30.634677980428528,20.633236280285566,5.8607044591197175,73.7392030314589,24.839828042929675,1.991955159453685,27.465845744086185,0.03270681304516977,66.82404603989255
Ty Dillon,Petty GMS Motorsports,24,2022,16,59.8125,24.208874248495967,30.406007838735633,18.421238689544918,7.94869885190294,33.2084755532901,22.921487991088075,-5.375584148553106,72.74156755658989,11.679282285478322,0.18003724439279667,19.505606162200095,0.02536453790862644,53.06283526666169
Ty Dillon,Petty GMS Motorsports,25,2022,18,66.895,26.369341935138568,22.534166355077467,25.525078133435088,7.104018287253298,33.30816142553027,24.76049152512904,-13.149263071701645,111.63297937073985,19.8716938925157,1.550679735303046,24.466872829490256,0.024512126991871854,50.03809381450182
