driver_name,driver_id,race_date,series,track_name,start,mid,finish,best,worst,avg,green_flag_passing_diff,green_flag_passes,green_flag_times_passed,quality_passes,pct_quality_passes,fastest_lap,top_15_laps,pct_top_15_laps,laps_led,pct_laps_led,laps,rating,status,stage_1,stage_2,stage_3,team_name,manufacturer,track_type
Ross Chastain,4001,4/23/2023,Cup,Talladega Superspeedway,23,13,22,1,34,11.95,-1,455,456,288,63.2967033,2,139,70.91836734693878,3,1.530612244897959,196,82.22,running,3,23,,Trackhouse Racing,Chevrolet,superspeedway
Ryan Blaney,4023,4/23/2023,Cup,Talladega Superspeedway,5,23,2,1,28,9.95,-9,336,345,192,57.142857142857146,5,134,68.36734693877551,47,23.979591836734695,196,110.42,running,22,19,,Team Penske,Ford,superspeedway
Ryan Preece,4070,4/23/2023,Cup,Talladega Superspeedway,16,7,34,1,38,16.4,-5,514,519,250,48.63813229571984,1,102,53.96825396825397,2,1.0582010582010581,189,74,accident,9,7,,Stewart-Haas Racing,Ford,superspeedway
Todd Gilliland,4231,4/23/2023,Cup,Talladega Superspeedway,28,27,10,6,37,23.46,39,487,448,63,12.936344969199178,5,29,14.795918367346939,0,0,196,72.22,running,11,17,,Front Row Motorsports,Ford,superspeedway
Ty Dillon,4013,4/23/2023,Cup,Talladega Superspeedway,32,9,17,1,34,19.91,-13,379,392,144,37.99472295514512,9,67,34.183673469387756,0,0,196,70.51,running,29,25,,Spire Motorsports,Chevrolet,superspeedway
Ty Gibbs,4368,4/23/2023,Cup,Talladega Superspeedway,3,32,31,1,35,15.15,-45,377,422,230,61.00795756,4,107,55.154639175257735,4,2.0618556701030926,194,74.4,fuel,33,20,,Joe Gibbs Racing,Toyota,superspeedway
Tyler Reddick,4065,4/23/2023,Cup,Talladega Superspeedway,13,26,13,3,37,21.88,-18,393,411,108,27.480916030534353,1,50,25.510204081632654,0,0,196,58.45,running,36,14,,23XI Racing,Toyota,superspeedway
William Byron,4184,4/23/2023,Cup,Talladega Superspeedway,18,22,7,1,34,19.45,3,488,485,134,27.459016393442624,2,59,30.102040816326532,1,0.5102040816326531,196,71.72,running,4,18,,Hendrick Motorsports,Chevrolet,superspeedway
Zane Smith,4272,4/23/2023,Cup,Talladega Superspeedway,35,36,37,5,37,29.81,2,274,272,29,10.583941605839415,9,17,12.056737588652481,0,0,141,35.16,accident,21,27,,Front Row Motorsports,Ford,superspeedway
AJ Allmendinger,3774,5/1/2023,Cup,Dover Motor Speedway,29,21,18,2,30,18.66,9,81,72,14,17.28395061728395,3,22,5.513784461152882,0,0,399,60.65,running,18,19,,Kaulig Racing,Chevrolet,short intermediate
Aric Almirola,40,5/1/2023,Cup,Dover Motor Speedway,19,23,24,10,35,23.62,-12,48,60,3,6.25,0,5,1.2594458438287153,0,0,397,46.67,running,22,24,,Stewart-Haas Racing,Ford,short intermediate
Austin Cindric,4180,5/1/2023,Cup,Dover Motor Speedway,20,27,26,15,30,23.48,-5,44,49,3,6.818181818181818,4,38,9.595959595959595,0,0,396,55.7,running,27,22,,Team Penske,Ford,short intermediate
Austin Dillon,3873,5/1/2023,Cup,Dover Motor Speedway,36,4,27,2,36,26,-5,45,50,12,26.666666666666668,10,21,5.3164556962025316,0,0,395,42.51,running,25,27,,Richard Childress Racing,Chevrolet,short intermediate
BJ McLeod,3973,5/1/2023,Cup,Dover Motor Speedway,22,30,29,21,36,30.78,-6,6,12,0,0,0,0,0,0,0,381,32,running,31,30,,Live Fast Motorsports,Chevrolet,short intermediate
Brad Keselowski,1816,5/1/2023,Cup,Dover Motor Speedway,4,1,8,1,25,9.89,14,65,51,41,63.07692307692308,12,307,76.75,8,2,400,91.84,running,4,12,,RFK Racing,Ford,short intermediate
Brennan Poole,4144,5/1/2023,Cup,Dover Motor Speedway,34,33,33,28,36,32.71,-5,13,18,0,0,0,0,0,0,0,79,28.83,accident,33,33,,Rick Ware Racing,Ford,short intermediate
Bubba Wallace,4025,5/1/2023,Cup,Dover Motor Speedway,28,16,12,6,36,17.57,9,72,63,19,26.38888888888889,3,200,50,0,0,400,69.15,running,23,13,,23XI Racing,Toyota,short intermediate
Chase Briscoe,4228,5/1/2023,Cup,Dover Motor Speedway,6,31,30,4,32,28.56,-30,10,40,1,10,0,14,3.7037037037037037,0,0,378,41.83,running,30,31,,Stewart-Haas Racing,Ford,short intermediate
Chase Elliott,4062,5/1/2023,Cup,Dover Motor Speedway,10,10,11,2,25,11.57,-3,70,73,44,62.857142857142854,1,350,87.5,0,0,400,82.38,running,17,9,,Hendrick Motorsports,Chevrolet,short intermediate
Chris Buescher,3989,5/1/2023,Cup,Dover Motor Speedway,5,9,9,3,20,7.78,-6,54,60,41,75.92592592592592,0,390,97.5,0,0,400,96.33,running,6,7,,RFK Racing,Ford,short intermediate
Christopher Bell,4153,5/1/2023,Cup,Dover Motor Speedway,2,13,6,1,27,8.15,0,55,55,36,65.45454545454545,12,389,97.25,1,0.25,400,102.42,running,7,10,,Joe Gibbs Racing,Toyota,short intermediate
Corey LaJoie,4096,5/1/2023,Cup,Dover Motor Speedway,27,17,14,2,27,15.62,-1,78,79,40,51.282051282051285,7,288,72.18045112781955,0,0,399,71.85,running,13,15,,Spire Motorsports,Chevrolet,short intermediate
Daniel Suarez,4113,5/1/2023,Cup,Dover Motor Speedway,15,35,35,7,35,33,2,8,6,7,87.5,0,31,88.57142857142857,0,0,35,31.5,accident,35,35,,Trackhouse Racing,Chevrolet,short intermediate
Denny Hamlin,1361,5/1/2023,Cup,Dover Motor Speedway,13,8,5,1,17,4.9,22,61,39,53,86.88524590163935,27,400,100,4,1,400,111.5,running,2,5,,Joe Gibbs Racing,Toyota,short intermediate
Erik Jones,4059,5/1/2023,Cup,Dover Motor Speedway,11,15,16,4,25,16.02,-7,84,91,34,40.476190476190474,4,128,32.08020050125313,0,0,399,69.2,running,16,16,,Legacy Motor Club,Chevrolet,short intermediate
Harrison Burton,4217,5/1/2023,Cup,Dover Motor Speedway,31,24,20,4,35,22.54,2,78,76,11,14.102564102564102,0,6,1.5075376884422111,0,0,398,50,running,21,21,,Wood Brothers Racing,Ford,short intermediate
JJ Yeley,3669,5/1/2023,Cup,Dover Motor Speedway,21,29,28,20,32,28.83,-1,30,31,0,0,0,0,0,0,0,393,36.83,running,29,29,,Rick Ware Racing,Ford,short intermediate
Joey Logano,3859,5/1/2023,Cup,Dover Motor Speedway,26,25,31,6,29,23.25,-11,51,62,17,33.333333333333336,10,68,18.133333333333333,0,0,375,51.69,accident,15,28,,Team Penske,Ford,short intermediate
Josh Berry,4123,5/1/2023,Cup,Dover Motor Speedway,23,18,10,1,24,11.82,-4,70,74,43,61.42857142857143,5,336,84,3,0.75,400,83.89,running,14,11,,Hendrick Motorsports,Chevrolet,short intermediate
Justin Haley,4172,5/1/2023,Cup,Dover Motor Speedway,25,26,23,15,29,23.1,2,45,43,3,6.666666666666667,1,0,0,0,0,397,52.72,running,24,25,,Kaulig Racing,Chevrolet,short intermediate
Kevin Harvick,1416,5/1/2023,Cup,Dover Motor Speedway,12,7,19,4,21,10.99,-12,59,71,41,69.49152542372882,4,375,93.98496240601504,0,0,399,83.53,running,8,14,,Stewart-Haas Racing,Ford,short intermediate
Kyle Busch,454,5/1/2023,Cup,Dover Motor Speedway,1,6,21,1,35,20.49,-4,75,79,14,18.666666666666668,45,75,18.89168765743073,25,6.297229219143577,397,72,running,26,23,,Richard Childress Racing,Chevrolet,short intermediate
Kyle Larson,4030,5/1/2023,Cup,Dover Motor Speedway,18,32,32,5,32,27.52,5,16,11,13,81.25,11,67,18.662952646239553,0,0,359,55.1,running,32,32,,Hendrick Motorsports,Chevrolet,short intermediate
Martin Truex Jr.,3368,5/1/2023,Cup,Dover Motor Speedway,17,14,1,1,23,7.6,25,74,49,54,72.97297297297297,33,359,89.75,68,17,400,119.14,running,9,4,,Joe Gibbs Racing,Toyota,short intermediate
Michael McDowell,3832,5/1/2023,Cup,Dover Motor Speedway,32,20,22,7,32,18.96,4,71,67,9,12.67605633802817,0,30,7.5566750629722925,0,0,397,59.5,running,19,17,,Front Row Motorsports,Ford,short intermediate
Noah Gragson,4224,5/1/2023,Cup,Dover Motor Speedway,33,34,34,31,36,34.02,-1,10,11,0,0,0,0,0,0,0,43,24.5,dvp,34,34,,Legacy Motor Club,Chevrolet,short intermediate
Ricky Stenhouse Jr.,3888,5/1/2023,Cup,Dover Motor Speedway,9,19,15,3,26,13.99,4,82,78,47,57.31707317073171,7,216,54.13533834586466,0,0,399,78.01,running,10,18,,JTG Daugherty Racing,Chevrolet,short intermediate
Ross Chastain,4001,5/1/2023,Cup,Dover Motor Speedway,14,2,2,1,22,3.43,7,37,30,30,81.08108108108108,41,394,98.5,98,24.5,400,129.45,running,5,1,,Trackhouse Racing,Chevrolet,short intermediate
Ryan Blaney,4023,5/1/2023,Cup,Dover Motor Speedway,3,5,3,1,18,3.39,3,28,25,27,96.42857142857143,29,399,99.75,0,0,400,121.59,running,3,3,,Team Penske,Ford,short intermediate
Ryan Preece,4070,5/1/2023,Cup,Dover Motor Speedway,30,22,17,9,30,20.89,17,83,66,13,15.662650602409638,0,15,3.7593984962406015,0,0,399,55.5,running,20,20,,Stewart-Haas Racing,Ford,short intermediate
Todd Gilliland,4231,5/1/2023,Cup,Dover Motor Speedway,35,28,25,17,35,26.45,-6,52,58,0,0,3,0,0,0,0,396,43.98,running,28,26,,Front Row Motorsports,Ford,short intermediate
Ty Dillon,4013,5/1/2023,Cup,Dover Motor Speedway,16,36,36,12,31,35.2,-12,3,15,0,0,0,1,2.9411764705882355,0,0,34,25.33,accident,36,36,,Spire Motorsports,Chevrolet,short intermediate
Ty Gibbs,4368,5/1/2023,Cup,Dover Motor Speedway,24,11,13,4,30,11.01,8,81,73,41,50.617283950617285,7,316,79.19799498746868,0,0,399,88.68,running,11,6,,Joe Gibbs Racing,Toyota,short intermediate
Tyler Reddick,4065,5/1/2023,Cup,Dover Motor Speedway,7,12,7,3,24,10.72,1,61,60,43,70.49180327868852,10,361,90.25,0,0,400,92,running,12,8,,23XI Racing,Toyota,short intermediate
William Byron,4184,5/1/2023,Cup,Dover Motor Speedway,8,3,4,1,16,3.34,-1,33,34,27,81.81818181818181,57,399,99.75,193,48.25,400,126.82,running,1,2,,Hendrick Motorsports,Chevrolet,short intermediate
AJ Allmendinger,3774,5/7/2023,Cup,Kansas Speedway,27,19,14,5,30,18.95,14,119,105,8,6.722689075630252,0,59,22.09737827715356,0,0,267,66,running,22,5,,Kaulig Racing,Chevrolet,intermediate
Aric Almirola,40,5/7/2023,Cup,Kansas Speedway,18,13,13,6,36,19.14,5,105,100,25,23.80952380952381,3,98,36.70411985018727,0,0,267,74.93,running,17,31,,Stewart-Haas Racing,Ford,intermediate
Austin Cindric,4180,5/7/2023,Cup,Kansas Speedway,15,34,31,3,35,26.71,-7,42,49,8,19.047619047619047,2,12,4.615384615384615,0,0,260,44.68,running,20,33,,Team Penske,Ford,intermediate
Austin Dillon,3873,5/7/2023,Cup,Kansas Speedway,11,18,10,2,33,15.78,2,113,111,32,28.31858407079646,0,111,41.57303370786517,0,0,267,76.83,running,19,7,,Richard Childress Racing,Chevrolet,intermediate
Brad Keselowski,1816,5/7/2023,Cup,Kansas Speedway,20,21,19,2,35,20.48,-17,121,138,20,16.52892561983471,2,55,20.59925093632959,0,0,267,50.51,running,31,12,,RFK Racing,Ford,intermediate
Brennan Poole,4144,5/7/2023,Cup,Kansas Speedway,34,28,28,13,36,28.6,-31,69,100,2,2.898550724637681,0,3,1.1363636363636365,0,0,264,30.83,running,30,24,,Rick Ware Racing,Ford,intermediate
Bubba Wallace,4025,5/7/2023,Cup,Kansas Speedway,17,4,4,1,27,6.41,25,110,85,82,74.54545454545455,15,260,97.37827715355806,9,3.3707865168539324,267,113.45,running,7,11,,23XI Racing,Toyota,intermediate
Chase Briscoe,4228,5/7/2023,Cup,Kansas Speedway,31,35,32,7,36,33.06,-6,60,66,10,16.666666666666668,0,10,3.8461538461538463,0,0,260,29,running,36,36,,Stewart-Haas Racing,Ford,intermediate
Chase Elliott,4062,5/7/2023,Cup,Kansas Speedway,21,11,7,1,33,12.21,30,143,113,62,43.35664335664335,11,191,71.53558052434457,5,1.8726591760299625,267,89.08,running,13,13,,Hendrick Motorsports,Chevrolet,intermediate
Chris Buescher,3989,5/7/2023,Cup,Kansas Speedway,14,14,17,5,34,16.9,1,137,136,38,27.73722627737226,0,97,36.329588014981276,0,0,267,65.67,running,18,6,,RFK Racing,Ford,intermediate
Christopher Bell,4153,5/7/2023,Cup,Kansas Speedway,12,9,36,1,15,19.55,7,78,71,70,89.74358974358974,9,157,100,3,1.910828025477707,157,77.35,accident,6,34,,Joe Gibbs Racing,Toyota,intermediate
Corey LaJoie,4096,5/7/2023,Cup,Kansas Speedway,24,23,20,1,32,22.15,-13,112,125,18,16.071428571428573,1,50,18.726591760299627,7,2.6217228464419478,267,52.78,running,27,26,,Spire Motorsports,Chevrolet,intermediate
Daniel Suarez,4113,5/7/2023,Cup,Kansas Speedway,9,16,15,3,30,13,6,136,130,65,47.794117647058826,0,161,60.29962546816479,0,0,267,81,running,5,25,,Trackhouse Racing,Chevrolet,intermediate
Denny Hamlin,1361,5/7/2023,Cup,Kansas Speedway,8,3,1,1,22,3.56,23,86,63,71,82.55813953488372,44,264,98.87640449438203,34,12.734082397003744,267,136.09,running,1,10,,Joe Gibbs Racing,Toyota,intermediate
Erik Jones,4059,5/7/2023,Cup,Kansas Speedway,19,24,21,3,33,21.55,19,138,119,11,7.971014492753623,1,19,7.116104868913857,0,0,267,52.26,running,21,4,,Legacy Motor Club,Chevrolet,intermediate
Harrison Burton,4217,5/7/2023,Cup,Kansas Speedway,25,25,30,7,33,25.16,3,112,109,12,10.714285714285714,3,20,7.662835249042145,0,0,261,37.1,running,25,23,,Wood Brothers Racing,Ford,intermediate
JJ Yeley,3669,5/7/2023,Cup,Kansas Speedway,35,31,23,3,36,28.18,-25,62,87,8,12.903225806451612,1,23,8.646616541353383,0,0,266,38.92,running,33,32,,Rick Ware Racing,Ford,intermediate
Joey Logano,3859,5/7/2023,Cup,Kansas Speedway,6,20,6,1,31,12.82,7,112,105,58,51.785714285714285,3,174,65.16853933,8,2.9962546816479403,267,82.1,running,16,1,,Team Penske,Ford,intermediate
Josh Berry,4123,5/7/2023,Cup,Kansas Speedway,29,10,25,7,29,18.96,13,117,104,32,27.35042735042735,0,79,29.69924812030075,0,0,266,58.83,running,15,27,,Hendrick Motorsports,Chevrolet,intermediate
Josh Bilicki,4213,5/7/2023,Cup,Kansas Speedway,36,36,33,18,36,34,-6,36,42,0,0,0,0,0,0,0,260,24.83,running,35,35,,Live Fast Motorsports,Chevrolet,intermediate
Justin Haley,4172,5/7/2023,Cup,Kansas Speedway,30,33,18,17,36,28.28,-1,95,96,0,0,2,0,0,0,0,267,50.68,running,32,30,,Kaulig Racing,Chevrolet,intermediate
Kevin Harvick,1416,5/7/2023,Cup,Kansas Speedway,13,12,11,6,30,11.78,4,123,119,86,69.91869918699187,0,250,93.63295880149813,0,0,267,85.83,running,14,16,,Stewart-Haas Racing,Ford,intermediate
Kyle Busch,454,5/7/2023,Cup,Kansas Speedway,16,8,35,4,32,21.59,-2,84,86,44,52.38095238095238,1,114,70.37037037037037,0,0,162,65.64,accident,11,28,,Richard Childress Racing,Chevrolet,intermediate
Kyle Larson,4030,5/7/2023,Cup,Kansas Speedway,2,2,2,1,36,7.38,44,125,81,64,51.2,30,227,85.01872659,85,31.835205992509362,267,116.44,running,10,9,,Hendrick Motorsports,Chevrolet,intermediate
Martin Truex Jr.,3368,5/7/2023,Cup,Kansas Speedway,4,1,8,1,22,4.07,15,78,63,64,82.05128205128206,30,264,98.87640449438203,79,29.588014981273407,267,122.44,running,2,14,,Joe Gibbs Racing,Toyota,intermediate
Michael McDowell,3832,5/7/2023,Cup,Kansas Speedway,23,22,26,1,31,19.47,-24,104,128,31,29.807692307692307,1,72,27.06766917293233,1,0.37593984962406013,266,49.01,running,26,2,,Front Row Motorsports,Ford,intermediate
Noah Gragson,4224,5/7/2023,Cup,Kansas Speedway,22,17,29,2,30,19.22,-8,98,106,25,25.510204081632654,0,65,24.80916030534351,0,0,262,54,running,12,3,,Legacy Motor Club,Chevrolet,intermediate
Ricky Stenhouse Jr.,3888,5/7/2023,Cup,Kansas Speedway,33,26,12,5,34,21.47,4,114,110,36,31.57894736842105,0,96,35.95505617977528,0,0,267,64.5,running,24,21,,JTG Daugherty Racing,Chevrolet,intermediate
Ross Chastain,4001,5/7/2023,Cup,Kansas Speedway,3,5,5,1,27,7.38,-9,114,123,78,68.42105263157895,5,243,91.01123595505618,3,1.1235955056179776,267,101.2,running,9,17,,Trackhouse Racing,Chevrolet,intermediate
Ryan Blaney,4023,5/7/2023,Cup,Kansas Speedway,10,15,16,3,24,10.59,-6,104,110,82,78.84615384615384,0,252,94.38202247191012,0,0,267,80.17,running,8,15,,Team Penske,Ford,intermediate
Ryan Preece,4070,5/7/2023,Cup,Kansas Speedway,28,29,27,1,35,25.77,-16,115,131,15,13.043478260869565,0,30,11.278195488721805,0,0,266,35.17,running,28,19,,Stewart-Haas Racing,Ford,intermediate
Todd Gilliland,4231,5/7/2023,Cup,Kansas Speedway,32,30,24,3,32,23.62,-38,113,151,9,7.964601769911504,0,12,4.511278195488722,0,0,266,46.67,running,23,29,,Front Row Motorsports,Ford,intermediate
Ty Dillon,4013,5/7/2023,Cup,Kansas Speedway,26,27,22,7,35,25.12,-22,87,109,2,2.2988505747126435,0,9,3.3707865168539324,0,0,267,45.33,running,29,8,,Spire Motorsports,Chevrolet,intermediate
Ty Gibbs,4368,5/7/2023,Cup,Kansas Speedway,7,7,34,2,27,16.78,19,86,67,57,66.27906976744185,7,154,87.5,0,0,176,86.78,accident,3,22,,Joe Gibbs Racing,Toyota,intermediate
Tyler Reddick,4065,5/7/2023,Cup,Kansas Speedway,5,6,9,1,25,8.28,7,108,101,80,74.07407407407408,10,239,89.51310861423221,23,8.614232209737828,267,100.16,running,4,18,,23XI Racing,Toyota,intermediate
William Byron,4184,5/7/2023,Cup,Kansas Speedway,1,32,3,1,36,17.89,-21,76,97,35,46.05263157894737,17,135,50.561797752808985,10,3.745318352059925,267,108.05,running,34,20,,Hendrick Motorsports,Chevrolet,intermediate
AJ Allmendinger,3774,5/14/2023,Cup,Darlington Raceway,30,30,23,22,33,27.96,-2,25,27,0,0,1,0,0,0,0,294,40.24,running,30,30,,Kaulig Racing,Chevrolet,short intermediate
Aric Almirola,40,5/14/2023,Cup,Darlington Raceway,17,12,21,6,25,14.83,-9,53,62,30,56.60377358490566,0,169,57.28813559322034,0,0,295,66.83,running,17,13,,Stewart-Haas Racing,Ford,short intermediate
Austin Cindric,4180,5/14/2023,Cup,Darlington Raceway,25,22,19,13,30,23.19,5,44,39,0,0,1,3,1.0169491525423728,0,0,295,54.57,running,21,22,,Team Penske,Ford,short intermediate
Austin Dillon,3873,5/14/2023,Cup,Darlington Raceway,18,19,35,12,34,24,-13,19,32,5,26.31578947368421,0,14,7.142857142857143,0,0,196,51.67,accident,18,20,,Richard Childress Racing,Chevrolet,short intermediate
BJ McLeod,3973,5/14/2023,Cup,Darlington Raceway,35,35,32,32,36,34.27,1,1,0,0,0,1,0,0,0,0,226,26.09,steering,35,35,,Live Fast Motorsports,Chevrolet,short intermediate
Brad Keselowski,1816,5/14/2023,Cup,Darlington Raceway,10,7,4,2,14,6.25,-1,40,41,34,85,6,295,100,0,0,295,105.43,running,6,5,,RFK Racing,Ford,short intermediate
Brennan Poole,4144,5/14/2023,Cup,Darlington Raceway,36,36,36,33,36,35.81,0,4,4,0,0,0,0,0,0,0,39,24.33,transmission,36,36,,Rick Ware Racing,Ford,short intermediate
Bubba Wallace,4025,5/14/2023,Cup,Darlington Raceway,2,20,5,1,23,10.11,3,73,70,34,46.57534246575342,15,218,73.89830508474576,3,1.0169491525423728,295,95.38,running,3,15,,23XI Racing,Toyota,short intermediate
Chase Briscoe,4228,5/14/2023,Cup,Darlington Raceway,31,29,17,14,32,27.23,1,44,43,3,6.818181818181818,0,5,1.694915254237288,0,0,295,44.83,running,31,29,,Stewart-Haas Racing,Ford,short intermediate
Chase Elliott,4062,5/14/2023,Cup,Darlington Raceway,21,11,3,2,25,12.42,-1,61,62,42,68.85245901639344,1,253,85.76271186440678,0,0,295,86.91,running,13,12,,Hendrick Motorsports,Chevrolet,short intermediate
Chris Buescher,3989,5/14/2023,Cup,Darlington Raceway,27,28,10,8,29,23.47,-4,51,55,4,7.8431372549019605,0,21,7.118644068,0,0,295,61,running,29,28,,RFK Racing,Ford,short intermediate
Christopher Bell,4153,5/14/2023,Cup,Darlington Raceway,16,8,14,1,21,8.94,15,54,39,44,81.48148148148148,6,284,96.27118644067797,0,0,295,93.1,running,10,6,,Joe Gibbs Racing,Toyota,short intermediate
Corey LaJoie,4096,5/14/2023,Cup,Darlington Raceway,34,33,24,24,34,30.72,4,23,19,0,0,3,0,0,0,0,293,38.05,running,32,33,,Spire Motorsports,Chevrolet,short intermediate
Daniel Suarez,4113,5/14/2023,Cup,Darlington Raceway,6,27,34,3,30,25.53,0,46,46,5,10.869565217391305,3,44,22.110552763819097,0,0,199,48.97,accident,27,25,,Trackhouse Racing,Chevrolet,short intermediate
Denny Hamlin,1361,5/14/2023,Cup,Darlington Raceway,8,14,12,1,21,13.74,-10,64,74,21,32.8125,10,155,52.54237288135593,9,3.0508474576271185,295,80.53,running,15,16,,Joe Gibbs Racing,Toyota,short intermediate
Erik Jones,4059,5/14/2023,Cup,Darlington Raceway,28,15,25,5,33,20.58,12,63,51,7,11.11111111111111,3,66,22.525597269624573,0,0,293,60.38,running,16,17,,Legacy Motor Club,Chevrolet,short intermediate
Harrison Burton,4217,5/14/2023,Cup,Darlington Raceway,14,16,6,3,21,13.14,-10,51,61,22,43.13725490196079,2,193,65.42372881355932,0,0,295,82.31,running,11,18,,Wood Brothers Racing,Ford,short intermediate
Joey Logano,3859,5/14/2023,Cup,Darlington Raceway,15,13,18,3,27,14.65,16,64,48,31,48.4375,3,169,57.28813559322034,0,0,295,72.72,running,19,14,,Team Penske,Ford,short intermediate
Josh Berry,4123,5/14/2023,Cup,Darlington Raceway,23,31,30,20,34,28.23,-7,29,36,0,0,0,0,0,0,0,286,39.17,running,28,31,,Hendrick Motorsports,Chevrolet,short intermediate
Justin Haley,4172,5/14/2023,Cup,Darlington Raceway,22,26,8,4,30,22.43,-9,45,54,2,4.444444444444445,0,17,5.762711864406779,0,0,295,62.83,running,26,27,,Kaulig Racing,Chevrolet,short intermediate
Kevin Harvick,1416,5/14/2023,Cup,Darlington Raceway,20,9,2,1,21,9.64,4,48,44,31,64.58333333333333,8,253,85.76271186440678,5,1.694915254237288,295,99.19,running,8,7,,Stewart-Haas Racing,Ford,short intermediate
Kyle Busch,454,5/14/2023,Cup,Darlington Raceway,12,4,7,2,19,5.45,8,43,35,33,76.74418604651163,9,288,97.62711864406779,0,0,295,108.81,running,5,2,,Richard Childress Racing,Chevrolet,short intermediate
Kyle Larson,4030,5/14/2023,Cup,Darlington Raceway,7,5,20,1,28,8.46,14,65,51,34,52.30769230769231,20,247,83.72881355932203,29,9.830508474576272,295,93.2,running,12,3,,Hendrick Motorsports,Chevrolet,short intermediate
Martin Truex Jr.,3368,5/14/2023,Cup,Darlington Raceway,1,1,31,1,15,5.18,-2,42,44,34,80.95238095238095,65,280,100,145,51.785714285714285,280,113.16,accident,1,10,,Joe Gibbs Racing,Toyota,short intermediate
Michael McDowell,3832,5/14/2023,Cup,Darlington Raceway,19,18,33,12,32,26.28,-1,44,45,0,0,1,2,1,0,0,200,40.43,accident,25,19,,Front Row Motorsports,Ford,short intermediate
Noah Gragson,4224,5/14/2023,Cup,Darlington Raceway,29,25,26,14,34,26.57,3,56,53,1,1.7857142857142858,4,4,1.3651877133105803,0,0,293,44.45,running,23,24,,Legacy Motor Club,Chevrolet,short intermediate
Ricky Stenhouse Jr.,3888,5/14/2023,Cup,Darlington Raceway,3,6,13,3,27,11.3,-8,49,57,26,53.06122448979592,0,213,72.20338983050847,0,0,295,92.5,running,7,9,,JTG Daugherty Racing,Chevrolet,short intermediate
Ross Chastain,4001,5/14/2023,Cup,Darlington Raceway,5,2,29,1,10,3.87,3,38,35,31,81.57894736842105,31,287,100,93,32.40418118466899,287,108.53,accident,4,1,,Trackhouse Racing,Chevrolet,short intermediate
Ryan Blaney,4023,5/14/2023,Cup,Darlington Raceway,11,17,9,1,22,12.02,4,81,77,45,55.55555555555556,18,278,94.23728813559322,4,1.3559322033898304,295,87.41,running,14,8,,Team Penske,Ford,short intermediate
Ryan Newman,2394,5/14/2023,Cup,Darlington Raceway,26,32,28,26,34,31.26,-2,30,32,0,0,0,0,0,0,0,291,35.33,running,33,32,,Rick Ware Racing,Ford,short intermediate
Ryan Preece,4070,5/14/2023,Cup,Darlington Raceway,32,24,15,8,32,21.55,7,76,69,18,23.68421052631579,1,63,21.35593220338983,0,0,295,62.91,running,24,26,,Stewart-Haas Racing,Ford,short intermediate
Todd Gilliland,4231,5/14/2023,Cup,Darlington Raceway,24,23,11,10,25,20.04,-3,64,67,4,6.25,2,26,8.813559322033898,0,0,295,69.64,running,20,23,,Front Row Motorsports,Ford,short intermediate
Ty Dillon,4013,5/14/2023,Cup,Darlington Raceway,33,34,27,26,35,32.36,-6,25,31,0,0,0,0,0,0,0,293,32,running,34,34,,Spire Motorsports,Chevrolet,short intermediate
Ty Gibbs,4368,5/14/2023,Cup,Darlington Raceway,13,21,16,7,25,19.64,-10,64,74,12,18.75,1,15,5.084745762711864,0,0,295,65.41,running,22,21,,Joe Gibbs Racing,Toyota,short intermediate
Tyler Reddick,4065,5/14/2023,Cup,Darlington Raceway,9,10,22,5,22,11.04,6,46,40,38,82.60869565,1,271,91.86440677966101,0,0,295,77.74,running,9,11,,23XI Racing,Toyota,short intermediate
William Byron,4184,5/14/2023,Cup,Darlington Raceway,4,3,1,1,17,3.68,1,42,41,29,69.04761904761905,22,292,98.98305084745763,7,2.3728813559322033,295,126.22,running,2,4,,Hendrick Motorsports,Chevrolet,short intermediate
AJ Allmendinger,3774,5/29/2023,Cup,Charlotte Motor Speedway,27,20,14,7,34,20.71,-2,179,181,27,15.083798882681565,1,49,12.25,0,0,400,60.56,running,28,20,19,Kaulig Racing,Chevrolet,intermediate
Alex Bowman,4045,5/29/2023,Cup,Charlotte Motor Speedway,31,12,12,5,33,16.17,53,221,168,81,36.65158371040724,3,191,47.75,0,0,400,77.67,running,18,12,10,Hendrick Motorsports,Chevrolet,intermediate
Aric Almirola,40,5/29/2023,Cup,Charlotte Motor Speedway,23,29,25,8,34,24.4,-29,95,124,15,15.789473684210526,10,36,9,0,0,400,47.08,running,24,29,28,Stewart-Haas Racing,Ford,intermediate
Austin Cindric,4180,5/29/2023,Cup,Charlotte Motor Speedway,21,21,31,11,32,20.13,2,134,132,42,31.34328358208955,1,93,25.203252032520325,0,0,369,55.4,accident,19,21,13,Team Penske,Ford,intermediate
Austin Dillon,3873,5/29/2023,Cup,Charlotte Motor Speedway,33,19,9,7,33,20.51,10,172,162,35,20.348837209302324,0,95,23.75,0,0,400,65.5,running,29,19,16,Richard Childress Racing,Chevrolet,intermediate
BJ McLeod,3973,5/29/2023,Cup,Charlotte Motor Speedway,34,30,29,11,35,31.32,-5,25,30,0,0,1,1,0.25510204081632654,0,0,392,32.73,running,32,30,31,Live Fast Motorsports,Chevrolet,intermediate
Brad Keselowski,1816,5/29/2023,Cup,Charlotte Motor Speedway,3,3,19,2,29,15.65,0,104,104,75,72.11538461538461,33,216,54,0,0,400,91.9,running,8,3,29,RFK Racing,Ford,intermediate
